2024-10-29 12:44:54,589 p=1391626 u=lavender n=ansible | PLAY [Total Removal] **********************************************************************************************************************************************************************
2024-10-29 19:59:25,930 p=1448485 u=lavender n=ansible | TASK [telegraf : sometimes /etc/telegraf.conf does not get created???] *********************************************************************************************************************************************************
2024-10-29 19:59:25,942 p=1448485 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 19:59:25,945 p=1448485 u=lavender n=ansible | TASK [telegraf : Configure default file] ***************************************************************************************************************************************************************************************
2024-10-29 19:59:25,956 p=1448485 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 19:59:25,960 p=1448485 u=lavender n=ansible | TASK [telegraf : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 19:59:25,977 p=1448485 u=lavender n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected key

The error appears to be in '/home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/shared/any/tasks/Debian-rm.yml': line 24, column 11, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name : "Is the service: {{ package }} running?"
          ^ here
We could be wrong, but this one looks like it might be an issue with
missing quotes. Always quote template expression brackets when they
start a value. For instance:

    with_items:
      - {{ foo }}

Should be written as:

    with_items:
      - "{{ foo }}"

2024-10-29 20:00:37,286 p=1448694 u=lavender n=ansible | PLAY [Total Removal] ***********************************************************************************************************************************************************************************************************
2024-10-29 20:00:37,290 p=1448694 u=lavender n=ansible | TASK [Gathering Facts] *********************************************************************************************************************************************************************************************************
2024-10-29 20:00:38,306 p=1448694 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:00:38,328 p=1448694 u=lavender n=ansible | TASK [telegraf : Package install] **********************************************************************************************************************************************************************************************
2024-10-29 20:00:38,340 p=1448694 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:00:38,349 p=1448694 u=lavender n=ansible | TASK [telegraf : Configure the plugins] ****************************************************************************************************************************************************************************************
2024-10-29 20:00:38,360 p=1448694 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:00:38,367 p=1448694 u=lavender n=ansible | TASK [telegraf : sometimes /etc/telegraf.conf does not get created???] *********************************************************************************************************************************************************
2024-10-29 20:00:38,377 p=1448694 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:00:38,386 p=1448694 u=lavender n=ansible | TASK [telegraf : Configure default file] ***************************************************************************************************************************************************************************************
2024-10-29 20:00:38,396 p=1448694 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:00:38,400 p=1448694 u=lavender n=ansible | TASK [telegraf : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 20:00:38,417 p=1448694 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/telegraf/tasks/../../shared/any/tasks/Debian-rm.yml for monitor2
2024-10-29 20:00:38,420 p=1448694 u=lavender n=ansible | TASK [telegraf : Populate service facts] ***************************************************************************************************************************************************************************************
2024-10-29 20:00:39,612 p=1448694 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:00:39,623 p=1448694 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 20:00:39,642 p=1448694 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:00:39,654 p=1448694 u=lavender n=ansible | TASK [telegraf : debug] ********************************************************************************************************************************************************************************************************
2024-10-29 20:00:39,671 p=1448694 u=lavender n=ansible | ok: [monitor2] => {
    "ansible_facts.services.keys()": [
        "apparmor",
        "console-setup.sh",
        "cron",
        "dbus",
        "hwclock.sh",
        "keyboard-setup.sh",
        "kmod",
        "networking",
        "procps",
        "qemu-guest-agent",
        "ssh",
        "sudo",
        "udev",
        "apparmor.service",
        "apt-daily-upgrade.service",
        "apt-daily.service",
        "auditd.service",
        "connman.service",
        "console-screen.service",
        "console-setup.service",
        "cron.service",
        "dbus.service",
        "display-manager.service",
        "dpkg-db-backup.service",
        "e2scrub_all.service",
        "e2scrub_reap.service",
        "emergency.service",
        "fstrim.service",
        "getty-static.service",
        "getty@tty1.service",
        "ifup@ens18.service",
        "ifupdown-pre.service",
        "influxdb.service",
        "initrd-cleanup.service",
        "initrd-parse-etc.service",
        "initrd-switch-root.service",
        "initrd-udevadm-cleanup-db.service",
        "kbd.service",
        "keyboard-setup.service",
        "kmod-static-nodes.service",
        "logrotate.service",
        "loki.service",
        "man-db.service",
        "modprobe@configfs.service",
        "modprobe@dm_mod.service",
        "modprobe@drm.service",
        "modprobe@efi_pstore.service",
        "modprobe@fuse.service",
        "modprobe@loop.service",
        "networking.service",
        "NetworkManager.service",
        "plymouth-quit-wait.service",
        "plymouth-start.service",
        "rc-local.service",
        "rescue.service",
        "ssh.service",
        "syslog.service",
        "systemd-ask-password-console.service",
        "systemd-ask-password-wall.service",
        "systemd-binfmt.service",
        "systemd-firstboot.service",
        "systemd-fsck-root.service",
        "systemd-fsckd.service",
        "systemd-hwdb-update.service",
        "systemd-initctl.service",
        "systemd-journal-flush.service",
        "systemd-journald.service",
        "systemd-logind.service",
        "systemd-machine-id-commit.service",
        "systemd-modules-load.service",
        "systemd-networkd.service",
        "systemd-oomd.service",
        "systemd-pcrphase-initrd.service",
        "systemd-pcrphase-sysinit.service",
        "systemd-pcrphase.service",
        "systemd-pstore.service",
        "systemd-random-seed.service",
        "systemd-remount-fs.service",
        "systemd-repart.service",
        "systemd-sysctl.service",
        "systemd-sysext.service",
        "systemd-sysusers.service",
        "systemd-timesyncd.service",
        "systemd-tmpfiles-clean.service",
        "systemd-tmpfiles-setup-dev.service",
        "systemd-tmpfiles-setup.service",
        "systemd-udev-settle.service",
        "systemd-udev-trigger.service",
        "systemd-udevd.service",
        "systemd-update-done.service",
        "systemd-update-utmp-runlevel.service",
        "systemd-update-utmp.service",
        "systemd-user-sessions.service",
        "systemd-vconsole-setup.service",
        "user-runtime-dir@0.service",
        "user-runtime-dir@1000.service",
        "user@0.service",
        "user@1000.service",
        "autovt@.service",
        "console-getty.service",
        "container-getty@.service",
        "cryptdisks-early.service",
        "cryptdisks.service",
        "dbus-org.freedesktop.hostname1.service",
        "dbus-org.freedesktop.locale1.service",
        "dbus-org.freedesktop.login1.service",
        "dbus-org.freedesktop.timedate1.service",
        "dbus-org.freedesktop.timesync1.service",
        "debug-shell.service",
        "e2scrub@.service",
        "e2scrub_fail@.service",
        "getty@.service",
        "hwclock.service",
        "ifup@.service",
        "ifupdown-wait-online.service",
        "influxd.service",
        "kmod.service",
        "modprobe@.service",
        "nftables.service",
        "pam_namespace.service",
        "procps.service",
        "qemu-guest-agent.service",
        "quotaon.service",
        "rc.service",
        "rcS.service",
        "serial-getty@.service",
        "sshd.service",
        "sudo.service",
        "system-update-cleanup.service",
        "systemd-backlight@.service",
        "systemd-boot-check-no-failures.service",
        "systemd-exit.service",
        "systemd-fsck@.service",
        "systemd-halt.service",
        "systemd-hibernate-resume@.service",
        "systemd-hibernate.service",
        "systemd-hostnamed.service",
        "systemd-hybrid-sleep.service",
        "systemd-journald@.service",
        "systemd-kexec.service",
        "systemd-localed.service",
        "systemd-network-generator.service",
        "systemd-networkd-wait-online.service",
        "systemd-networkd-wait-online@.service",
        "systemd-poweroff.service",
        "systemd-quotacheck.service",
        "systemd-reboot.service",
        "systemd-rfkill.service",
        "systemd-suspend-then-hibernate.service",
        "systemd-suspend.service",
        "systemd-time-wait-sync.service",
        "systemd-timedated.service",
        "systemd-volatile-root.service",
        "udev.service",
        "user-runtime-dir@.service",
        "user@.service",
        "x11-common.service"
    ]
}
2024-10-29 20:00:39,683 p=1448694 u=lavender n=ansible | TASK [telegraf : debug] ********************************************************************************************************************************************************************************************************
2024-10-29 20:00:39,702 p=1448694 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:00:39,726 p=1448694 u=lavender n=ansible | TASK [telegraf : Is the service: telegraf running?] ****************************************************************************************************************************************************************************
2024-10-29 20:00:39,742 p=1448694 u=lavender n=ansible | ok: [monitor2] => {
    "service_running": "VARIABLE IS NOT DEFINED!"
}
2024-10-29 20:00:39,749 p=1448694 u=lavender n=ansible | TASK [telegraf : Systemd stop telegraf] ****************************************************************************************************************************************************************************************
2024-10-29 20:00:39,762 p=1448694 u=lavender n=ansible | fatal: [monitor2]: FAILED! => {"msg": "The conditional check 'service_running' failed. The error was: error while evaluating conditional (service_running): 'service_running' is undefined. 'service_running' is undefined\n\nThe error appears to be in '/home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/shared/any/tasks/Debian-rm.yml': line 29, column 3, but may\nbe elsewhere in the file depending on the exact syntax problem.\n\nThe offending line appears to be:\n\n\n- name: \"Systemd stop {{ package }}\"\n  ^ here\nWe could be wrong, but this one looks like it might be an issue with\nmissing quotes. Always quote template expression brackets when they\nstart a value. For instance:\n\n    with_items:\n      - {{ foo }}\n\nShould be written as:\n\n    with_items:\n      - \"{{ foo }}\"\n"}
2024-10-29 20:00:39,764 p=1448694 u=lavender n=ansible | PLAY RECAP *********************************************************************************************************************************************************************************************************************
2024-10-29 20:00:39,764 p=1448694 u=lavender n=ansible | monitor2                   : ok=6    changed=0    unreachable=0    failed=1    skipped=5    rescued=0    ignored=0   
2024-10-29 20:01:22,240 p=1448879 u=lavender n=ansible | PLAY [Total Removal] ***********************************************************************************************************************************************************************************************************
2024-10-29 20:01:22,244 p=1448879 u=lavender n=ansible | TASK [Gathering Facts] *********************************************************************************************************************************************************************************************************
2024-10-29 20:01:22,969 p=1448879 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:01:22,988 p=1448879 u=lavender n=ansible | TASK [telegraf : Package install] **********************************************************************************************************************************************************************************************
2024-10-29 20:01:23,001 p=1448879 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:01:23,007 p=1448879 u=lavender n=ansible | TASK [telegraf : Configure the plugins] ****************************************************************************************************************************************************************************************
2024-10-29 20:01:23,021 p=1448879 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:01:23,028 p=1448879 u=lavender n=ansible | TASK [telegraf : sometimes /etc/telegraf.conf does not get created???] *********************************************************************************************************************************************************
2024-10-29 20:01:23,039 p=1448879 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:01:23,048 p=1448879 u=lavender n=ansible | TASK [telegraf : Configure default file] ***************************************************************************************************************************************************************************************
2024-10-29 20:01:23,059 p=1448879 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:01:23,066 p=1448879 u=lavender n=ansible | TASK [telegraf : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 20:01:23,084 p=1448879 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/telegraf/tasks/../../shared/any/tasks/Debian-rm.yml for monitor2
2024-10-29 20:01:23,087 p=1448879 u=lavender n=ansible | TASK [telegraf : Populate service facts] ***************************************************************************************************************************************************************************************
2024-10-29 20:01:24,287 p=1448879 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:01:24,290 p=1448879 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 20:01:24,306 p=1448879 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:01:24,309 p=1448879 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 20:01:24,322 p=1448879 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:01:24,329 p=1448879 u=lavender n=ansible | TASK [telegraf : debug] ********************************************************************************************************************************************************************************************************
2024-10-29 20:01:24,347 p=1448879 u=lavender n=ansible | ok: [monitor2] => {
    "ansible_facts.services.keys()": [
        "apparmor",
        "console-setup.sh",
        "cron",
        "dbus",
        "hwclock.sh",
        "keyboard-setup.sh",
        "kmod",
        "networking",
        "procps",
        "qemu-guest-agent",
        "ssh",
        "sudo",
        "udev",
        "apparmor.service",
        "apt-daily-upgrade.service",
        "apt-daily.service",
        "auditd.service",
        "connman.service",
        "console-screen.service",
        "console-setup.service",
        "cron.service",
        "dbus.service",
        "display-manager.service",
        "dpkg-db-backup.service",
        "e2scrub_all.service",
        "e2scrub_reap.service",
        "emergency.service",
        "fstrim.service",
        "getty-static.service",
        "getty@tty1.service",
        "ifup@ens18.service",
        "ifupdown-pre.service",
        "influxdb.service",
        "initrd-cleanup.service",
        "initrd-parse-etc.service",
        "initrd-switch-root.service",
        "initrd-udevadm-cleanup-db.service",
        "kbd.service",
        "keyboard-setup.service",
        "kmod-static-nodes.service",
        "logrotate.service",
        "loki.service",
        "man-db.service",
        "modprobe@configfs.service",
        "modprobe@dm_mod.service",
        "modprobe@drm.service",
        "modprobe@efi_pstore.service",
        "modprobe@fuse.service",
        "modprobe@loop.service",
        "networking.service",
        "NetworkManager.service",
        "plymouth-quit-wait.service",
        "plymouth-start.service",
        "rc-local.service",
        "rescue.service",
        "ssh.service",
        "syslog.service",
        "systemd-ask-password-console.service",
        "systemd-ask-password-wall.service",
        "systemd-binfmt.service",
        "systemd-firstboot.service",
        "systemd-fsck-root.service",
        "systemd-fsckd.service",
        "systemd-hwdb-update.service",
        "systemd-initctl.service",
        "systemd-journal-flush.service",
        "systemd-journald.service",
        "systemd-logind.service",
        "systemd-machine-id-commit.service",
        "systemd-modules-load.service",
        "systemd-networkd.service",
        "systemd-oomd.service",
        "systemd-pcrphase-initrd.service",
        "systemd-pcrphase-sysinit.service",
        "systemd-pcrphase.service",
        "systemd-pstore.service",
        "systemd-random-seed.service",
        "systemd-remount-fs.service",
        "systemd-repart.service",
        "systemd-sysctl.service",
        "systemd-sysext.service",
        "systemd-sysusers.service",
        "systemd-timesyncd.service",
        "systemd-tmpfiles-clean.service",
        "systemd-tmpfiles-setup-dev.service",
        "systemd-tmpfiles-setup.service",
        "systemd-udev-settle.service",
        "systemd-udev-trigger.service",
        "systemd-udevd.service",
        "systemd-update-done.service",
        "systemd-update-utmp-runlevel.service",
        "systemd-update-utmp.service",
        "systemd-user-sessions.service",
        "systemd-vconsole-setup.service",
        "user-runtime-dir@0.service",
        "user-runtime-dir@1000.service",
        "user@0.service",
        "user@1000.service",
        "autovt@.service",
        "console-getty.service",
        "container-getty@.service",
        "cryptdisks-early.service",
        "cryptdisks.service",
        "dbus-org.freedesktop.hostname1.service",
        "dbus-org.freedesktop.locale1.service",
        "dbus-org.freedesktop.login1.service",
        "dbus-org.freedesktop.timedate1.service",
        "dbus-org.freedesktop.timesync1.service",
        "debug-shell.service",
        "e2scrub@.service",
        "e2scrub_fail@.service",
        "getty@.service",
        "hwclock.service",
        "ifup@.service",
        "ifupdown-wait-online.service",
        "influxd.service",
        "kmod.service",
        "modprobe@.service",
        "nftables.service",
        "pam_namespace.service",
        "procps.service",
        "qemu-guest-agent.service",
        "quotaon.service",
        "rc.service",
        "rcS.service",
        "serial-getty@.service",
        "sshd.service",
        "sudo.service",
        "system-update-cleanup.service",
        "systemd-backlight@.service",
        "systemd-boot-check-no-failures.service",
        "systemd-exit.service",
        "systemd-fsck@.service",
        "systemd-halt.service",
        "systemd-hibernate-resume@.service",
        "systemd-hibernate.service",
        "systemd-hostnamed.service",
        "systemd-hybrid-sleep.service",
        "systemd-journald@.service",
        "systemd-kexec.service",
        "systemd-localed.service",
        "systemd-network-generator.service",
        "systemd-networkd-wait-online.service",
        "systemd-networkd-wait-online@.service",
        "systemd-poweroff.service",
        "systemd-quotacheck.service",
        "systemd-reboot.service",
        "systemd-rfkill.service",
        "systemd-suspend-then-hibernate.service",
        "systemd-suspend.service",
        "systemd-time-wait-sync.service",
        "systemd-timedated.service",
        "systemd-volatile-root.service",
        "udev.service",
        "user-runtime-dir@.service",
        "user@.service",
        "x11-common.service"
    ]
}
2024-10-29 20:01:24,352 p=1448879 u=lavender n=ansible | TASK [telegraf : debug] ********************************************************************************************************************************************************************************************************
2024-10-29 20:01:24,366 p=1448879 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:01:24,371 p=1448879 u=lavender n=ansible | TASK [telegraf : Is the service: telegraf running?] ****************************************************************************************************************************************************************************
2024-10-29 20:01:24,383 p=1448879 u=lavender n=ansible | ok: [monitor2] => {
    "service_running": false
}
2024-10-29 20:01:24,387 p=1448879 u=lavender n=ansible | TASK [telegraf : Systemd stop telegraf] ****************************************************************************************************************************************************************************************
2024-10-29 20:01:24,398 p=1448879 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:01:24,403 p=1448879 u=lavender n=ansible | TASK [telegraf :  telegraf stopped results] ************************************************************************************************************************************************************************************
2024-10-29 20:01:24,421 p=1448879 u=lavender n=ansible | ok: [monitor2] => {
    "cmd_results": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2024-10-29 20:01:24,458 p=1448879 u=lavender n=ansible | TASK [telegraf : Remove telegraf Package] **************************************************************************************************************************************************************************************
2024-10-29 20:01:25,965 p=1448879 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:01:25,976 p=1448879 u=lavender n=ansible | TASK [telegraf : Remove the config files at /etc/telegraf] *********************************************************************************************************************************************************************
2024-10-29 20:01:26,309 p=1448879 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:01:26,321 p=1448879 u=lavender n=ansible | TASK [telegraf : Remove the default file] **************************************************************************************************************************************************************************************
2024-10-29 20:01:26,559 p=1448879 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:01:26,570 p=1448879 u=lavender n=ansible | TASK [telegraf : Remove the data files] ****************************************************************************************************************************************************************************************
2024-10-29 20:01:26,810 p=1448879 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:01:26,854 p=1448879 u=lavender n=ansible | PLAY RECAP *********************************************************************************************************************************************************************************************************************
2024-10-29 20:01:26,854 p=1448879 u=lavender n=ansible | monitor2                   : ok=12   changed=0    unreachable=0    failed=0    skipped=6    rescued=0    ignored=0   
2024-10-29 20:02:54,875 p=1449182 u=lavender n=ansible | PLAY [Total Removal] ***********************************************************************************************************************************************************************************************************
2024-10-29 20:02:54,879 p=1449182 u=lavender n=ansible | TASK [Gathering Facts] *********************************************************************************************************************************************************************************************************
2024-10-29 20:02:55,902 p=1449182 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:02:55,912 p=1449182 u=lavender n=ansible | TASK [telegraf : Package install] **********************************************************************************************************************************************************************************************
2024-10-29 20:02:55,923 p=1449182 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:02:55,926 p=1449182 u=lavender n=ansible | TASK [telegraf : Configure the plugins] ****************************************************************************************************************************************************************************************
2024-10-29 20:02:55,938 p=1449182 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:02:55,941 p=1449182 u=lavender n=ansible | TASK [telegraf : sometimes /etc/telegraf.conf does not get created???] *********************************************************************************************************************************************************
2024-10-29 20:02:55,953 p=1449182 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:02:55,957 p=1449182 u=lavender n=ansible | TASK [telegraf : Configure default file] ***************************************************************************************************************************************************************************************
2024-10-29 20:02:55,968 p=1449182 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:02:55,972 p=1449182 u=lavender n=ansible | TASK [telegraf : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 20:02:55,987 p=1449182 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/telegraf/tasks/../../shared/any/tasks/Debian-rm.yml for monitor2
2024-10-29 20:02:55,990 p=1449182 u=lavender n=ansible | TASK [telegraf : Populate service facts] ***************************************************************************************************************************************************************************************
2024-10-29 20:02:57,210 p=1449182 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:02:57,218 p=1449182 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 20:02:57,234 p=1449182 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:02:57,238 p=1449182 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 20:02:57,252 p=1449182 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:02:57,257 p=1449182 u=lavender n=ansible | TASK [telegraf : please WORRRRRRRRRRRRRRRRRRRRRRRRRRRRRRK] *********************************************************************************************************************************************************************
2024-10-29 20:02:57,321 p=1449182 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:02:57,326 p=1449182 u=lavender n=ansible | TASK [telegraf : Is the service: telegraf running?] ****************************************************************************************************************************************************************************
2024-10-29 20:02:57,337 p=1449182 u=lavender n=ansible | ok: [monitor2] => {
    "service_running": false
}
2024-10-29 20:02:57,344 p=1449182 u=lavender n=ansible | TASK [telegraf : Systemd stop telegraf] ****************************************************************************************************************************************************************************************
2024-10-29 20:02:57,354 p=1449182 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:02:57,358 p=1449182 u=lavender n=ansible | TASK [telegraf :  telegraf stopped results] ************************************************************************************************************************************************************************************
2024-10-29 20:02:57,374 p=1449182 u=lavender n=ansible | ok: [monitor2] => {
    "cmd_results": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2024-10-29 20:02:57,378 p=1449182 u=lavender n=ansible | TASK [telegraf : Remove telegraf Package] **************************************************************************************************************************************************************************************
2024-10-29 20:02:58,397 p=1449182 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:02:58,401 p=1449182 u=lavender n=ansible | TASK [telegraf : Remove the config files at /etc/telegraf] *********************************************************************************************************************************************************************
2024-10-29 20:02:58,693 p=1449182 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:02:58,706 p=1449182 u=lavender n=ansible | TASK [telegraf : Remove the default file] **************************************************************************************************************************************************************************************
2024-10-29 20:02:58,950 p=1449182 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:02:58,959 p=1449182 u=lavender n=ansible | TASK [telegraf : Remove the data files] ****************************************************************************************************************************************************************************************
2024-10-29 20:02:59,205 p=1449182 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:02:59,249 p=1449182 u=lavender n=ansible | PLAY RECAP *********************************************************************************************************************************************************************************************************************
2024-10-29 20:02:59,249 p=1449182 u=lavender n=ansible | monitor2                   : ok=11   changed=0    unreachable=0    failed=0    skipped=6    rescued=0    ignored=0   
2024-10-29 20:03:47,383 p=1449443 u=lavender n=ansible | PLAY [Total Removal] ***********************************************************************************************************************************************************************************************************
2024-10-29 20:03:47,386 p=1449443 u=lavender n=ansible | TASK [Gathering Facts] *********************************************************************************************************************************************************************************************************
2024-10-29 20:03:48,101 p=1449443 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:03:48,120 p=1449443 u=lavender n=ansible | TASK [telegraf : Package install] **********************************************************************************************************************************************************************************************
2024-10-29 20:03:48,131 p=1449443 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:03:48,139 p=1449443 u=lavender n=ansible | TASK [telegraf : Configure the plugins] ****************************************************************************************************************************************************************************************
2024-10-29 20:03:48,151 p=1449443 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:03:48,158 p=1449443 u=lavender n=ansible | TASK [telegraf : sometimes /etc/telegraf.conf does not get created???] *********************************************************************************************************************************************************
2024-10-29 20:03:48,173 p=1449443 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:03:48,179 p=1449443 u=lavender n=ansible | TASK [telegraf : Configure default file] ***************************************************************************************************************************************************************************************
2024-10-29 20:03:48,193 p=1449443 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:03:48,201 p=1449443 u=lavender n=ansible | TASK [telegraf : Package remove] ***********************************************************************************************************************************************************************************************
2024-10-29 20:03:48,226 p=1449443 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/telegraf/tasks/../../shared/any/tasks/Debian-rm.yml for monitor2
2024-10-29 20:03:48,234 p=1449443 u=lavender n=ansible | TASK [telegraf : Populate service facts] ***************************************************************************************************************************************************************************************
2024-10-29 20:03:49,440 p=1449443 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:03:49,444 p=1449443 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 20:03:49,457 p=1449443 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:03:49,461 p=1449443 u=lavender n=ansible | TASK [telegraf : set_fact] *****************************************************************************************************************************************************************************************************
2024-10-29 20:03:49,476 p=1449443 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:03:49,480 p=1449443 u=lavender n=ansible | TASK [telegraf : please WORRRRRRRRRRRRRRRRRRRRRRRRRRRRRRK] *********************************************************************************************************************************************************************
2024-10-29 20:03:49,501 p=1449443 u=lavender n=ansible | ok: [monitor2] => {
    "msg": "eureka"
}
2024-10-29 20:03:49,507 p=1449443 u=lavender n=ansible | TASK [telegraf : Is the service: telegraf running?] ****************************************************************************************************************************************************************************
2024-10-29 20:03:49,520 p=1449443 u=lavender n=ansible | ok: [monitor2] => {
    "service_running": false
}
2024-10-29 20:03:49,525 p=1449443 u=lavender n=ansible | TASK [telegraf : Systemd stop telegraf] ****************************************************************************************************************************************************************************************
2024-10-29 20:03:49,535 p=1449443 u=lavender n=ansible | skipping: [monitor2]
2024-10-29 20:03:49,541 p=1449443 u=lavender n=ansible | TASK [telegraf :  telegraf stopped results] ************************************************************************************************************************************************************************************
2024-10-29 20:03:49,556 p=1449443 u=lavender n=ansible | ok: [monitor2] => {
    "cmd_results": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2024-10-29 20:03:49,561 p=1449443 u=lavender n=ansible | TASK [telegraf : Remove telegraf Package] **************************************************************************************************************************************************************************************
2024-10-29 20:03:51,112 p=1449443 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:03:51,122 p=1449443 u=lavender n=ansible | TASK [telegraf : Remove the config files at /etc/telegraf] *********************************************************************************************************************************************************************
2024-10-29 20:03:51,417 p=1449443 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:03:51,426 p=1449443 u=lavender n=ansible | TASK [telegraf : Remove the default file] **************************************************************************************************************************************************************************************
2024-10-29 20:03:51,665 p=1449443 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:03:51,676 p=1449443 u=lavender n=ansible | TASK [telegraf : Remove the data files] ****************************************************************************************************************************************************************************************
2024-10-29 20:03:51,924 p=1449443 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:03:51,969 p=1449443 u=lavender n=ansible | PLAY RECAP *********************************************************************************************************************************************************************************************************************
2024-10-29 20:03:51,969 p=1449443 u=lavender n=ansible | monitor2                   : ok=12   changed=0    unreachable=0    failed=0    skipped=5    rescued=0    ignored=0   
2024-10-29 20:07:21,307 p=1449864 u=lavender n=ansible | PLAY [Service: Influxdb] *******************************************************************************************************************************************************************************************************
2024-10-29 20:07:21,312 p=1449864 u=lavender n=ansible | TASK [Gathering Facts] *********************************************************************************************************************************************************************************************************
2024-10-29 20:07:22,341 p=1449864 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:07:22,347 p=1449864 u=lavender n=ansible | TASK [influxdb : Package install] **********************************************************************************************************************************************************************************************
2024-10-29 20:07:22,364 p=1449864 u=lavender n=ansible | included: /home/lavender/sandbox/ansible/LabProvisioning/ProvisionCollection/influxdb/tasks/../../shared/influxdb/tasks/Debian-install.yml for monitor2
2024-10-29 20:07:22,367 p=1449864 u=lavender n=ansible | TASK [influxdb : Prepare the apt keyring directory] ****************************************************************************************************************************************************************************
2024-10-29 20:07:22,677 p=1449864 u=lavender n=ansible | ok: [monitor2]
2024-10-29 20:07:22,680 p=1449864 u=lavender n=ansible | TASK [influxdb : get influx key] ***********************************************************************************************************************************************************************************************
